interaction_id,customer_id,platform,interaction_date,interaction_type,post_id,sentiment
ac074446-a108-458f-b917-45f59fe29419,e524d86b-f1af-442c-8326-46841532aeb0,twitter,2024-09-17,like,5d281b69-d7bb-4f7d-bc48-f331dc39e23d,negative
38849c7a-edd1-4b73-9840-fc848e1d552f,a8823d53-65ce-4c8b-87c5-76372f4169d1,linkedin,2024-10-04,like,39658391-0242-4e74-895c-9595646563cc,neutral
db0bf4b4-f8c4-4723-9064-7babac0c1228,3eaf5d1c-e264-4bf9-afe3-c8c923de9eb1,instagram,2024-10-07,share,3934cbfb-212e-491d-8ad7-df68dc4f4a3e,neutral
e521f2df-7af5-4092-ab76-6dd6c19dcbdb,2953a61d-38cb-41dc-a7bf-73d832cdc691,facebook,2024-10-08,like,591c9332-2cbf-4549-bfac-fd80b6dfd7fa,positive
7f30769d-098d-4c43-a754-37d77dfaf368,7f88c066-475f-457b-bd1e-4dbe4311424c,instagram,2024-09-21,share,34ad89b3-cae4-471c-a64e-6d5f15c5367a,negative
b0c1ba55-5fd9-474d-ace1-55a6479ec9f3,8840991a-b392-460c-8a39-14d1ab193e59,linkedin,2024-09-30,share,6b2382db-eb9f-4c80-8735-92a0e256fe7b,neutral
08464dfc-efe6-43ea-b127-f6716b651bfb,4e8e12a4-fc9d-495b-8c7b-4304e9c56609,instagram,2024-09-18,like,362b4bbd-b43b-4806-b9c4-48c1307a972c,positive
c72e165a-cf56-43d5-bffa-882bd575a23f,10bf0cf8-14e9-45ac-b675-2e9be693d564,twitter,2024-10-03,like,5812136f-186d-4a21-9e8e-854a10c57968,negative
a0a280b3-476b-4a53-90bb-cc4ec022dafa,c8308111-18ea-4573-9d56-a0b7e444a5e0,linkedin,2024-09-28,share,a782cc05-370b-4aab-a2ec-b9f6e32eb921,positive
0e3f81c4-5497-4400-9b90-a1871fe0c0e5,58249e1f-864d-451c-83e5-bf8e984282db,facebook,2024-09-20,share,26964cfa-709c-4fb4-99bf-44df8678f216,negative
106f1029-0297-4aae-8a62-2a0875b15d6e,f61dd67c-52c9-4548-92be-bc41adc6c00f,twitter,2024-09-17,share,e269639b-3261-420b-a555-178a15528c4a,negative
8001cf75-540b-4eb0-b717-44d3b2c52e4b,07ee4295-1c9a-4649-91e0-29f4d206a5cc,linkedin,2024-10-04,share,9690ccae-9594-4af0-ac09-db04078ac1b5,negative
d11649b4-a56d-481c-987e-f399f2427722,7a20bf76-b043-418f-b471-ee32298e98f9,twitter,2024-09-30,like,6e741d33-fadd-4794-b2d1-ab302338ba62,negative
92174aa4-0b58-43d0-a258-40077f56b424,5c686b18-2116-4c6a-a3f7-428181d7d129,twitter,2024-09-10,share,1c67a6bd-7804-492d-970d-21bb07871f2b,positive
c9aba8e6-6005-4c63-ba97-ea1e8239e9df,55202384-fe4b-4534-8546-b055178d9b2e,facebook,2024-10-05,like,6d317580-8401-4256-8116-f3d608ab38f5,neutral
530e9ddc-668e-47e3-ae09-f90fe606f3c1,cf76b135-f17a-4f22-8c74-ff4ba3d046b4,linkedin,2024-10-03,comment,03c9edb6-7daf-403c-bcb9-35c037b0c1a4,positive
58ca9243-5cd3-4638-8a4d-72cc02333843,dfce70be-f149-4cc1-a82e-15908dd058b1,twitter,2024-10-09,comment,9814e846-37cd-4b54-bb4e-3d6080b7f248,neutral
7e7dffb5-6bd0-451e-83b7-177f11bbdc90,a82c5e65-5825-41a6-be05-9b44820e820b,facebook,2024-10-01,like,ee9e756f-de22-4856-87e9-1d5fcf449a8f,neutral
0d7f61ce-dabc-4b52-8d37-dea3dab7b119,f9c637d8-2db6-4fea-bae4-5faaec354f0e,instagram,2024-09-10,share,f64d270d-79f8-41b3-9ada-621723a2d506,positive
18f9f9cc-3388-4307-a3bd-47354fd2170c,d57e7cb9-bd16-43c9-8a23-503563dc959a,twitter,2024-09-29,comment,3f21071f-aae1-4092-8331-a1b862ea7375,neutral
e76881c9-28d8-41ad-9f6c-84221ee2c73b,03f2d93d-b62b-4732-933e-5ea79b40b976,linkedin,2024-10-05,share,9fffb8ff-69bb-4c05-97e8-5cb3a3f808ce,negative
cea8fd9d-a3d3-4e4c-9693-d7239e2049b4,37178484-2332-47a5-b589-51eed8a86442,instagram,2024-09-24,share,d853a4aa-c53d-48eb-b66d-fa06048fcc5a,positive
6b919043-0a64-4c39-a6fd-9c412119a31a,75306583-814f-44d3-b7d2-bd134d569f24,twitter,2024-09-23,like,79cca921-93d9-4038-8b7e-267d5e0d3d1f,positive
7ca34460-c3de-455f-9f75-fe686c9ba5db,ba555a40-3415-41f7-8e4f-f034adeba350,linkedin,2024-09-13,share,2c630f93-22ca-4917-a525-40b1f74da1ab,neutral
66e2dde2-7d30-4109-971b-6654016c7dd6,6ee39d8c-a418-423d-9cea-d1ac993874ec,instagram,2024-10-02,like,53269218-9530-4a38-8daa-d9fe23cab6d9,negative
03362343-699a-4768-8ae4-0dd24f98884e,243adac1-2963-45f6-b45c-bfc05586fb91,instagram,2024-09-19,like,d91eddf3-f996-43dd-b65f-7a1d02777d96,neutral
cf44e2a0-e03c-47e6-b85e-9c83c8f71b90,fa1e6bc5-cec3-4d3d-9e5a-2db74157ac95,linkedin,2024-09-20,like,f228e5c8-82e7-4872-af51-8ce848d55ae1,positive
b1a7d6fc-6294-4109-8dc5-7992cf216053,243adac1-2963-45f6-b45c-bfc05586fb91,facebook,2024-09-23,share,c4623b8e-243c-4ea9-a003-ad81ebcfff02,neutral
1f8df2fe-e467-4fdd-8e63-fc228bc6d182,5c699f4c-e41e-41b4-a307-5127df0627be,facebook,2024-09-19,like,1d651e54-a3e0-4098-9968-c22797a1721d,neutral
63d6d9ca-7cd3-4f86-8d0c-7298a6ad6aad,b488f44e-b2d5-4333-b5c4-de37cfb09d89,linkedin,2024-09-30,like,af7e45f1-3a3e-45d7-bc41-35f8abef2b6f,negative
a11c9cef-484b-4f7f-bc48-606a409a8033,d3790fab-b152-42e5-bf09-ce67299b0d45,facebook,2024-09-17,like,2a024a9d-96d3-4e44-b965-56eea2a49de2,negative
b2dd465b-80c8-4cdb-b120-0aa43f5d12b6,86a38c13-d4dd-40fe-a1d0-6815adbdf847,facebook,2024-10-04,share,ae5fb135-244d-47cc-8159-7db490dd3860,positive
660e9a28-97f4-4ec5-ba1b-37a60ee2e58a,83b2b516-061e-4a4b-86d6-ef231a26a6d6,instagram,2024-09-15,like,92d6096d-3751-4414-9e8c-2ccf13a23bcd,neutral
a71411ca-71aa-46c0-b804-a98fd95aee36,29b52051-5048-407f-b15a-d444daf41a5d,twitter,2024-09-27,like,01357e14-e42a-427a-8745-b78e81f50507,positive
8803c19c-7d2a-42e1-b281-a560e8a07667,805cf208-aaf8-46d6-a43b-924470c47d41,instagram,2024-09-21,like,65a93254-69d9-443a-9798-d8940295dc56,positive
cf780147-3f4f-4b5d-8c27-b0af9b0f25e0,f622a0f9-4218-42df-90df-479ed2a9032a,linkedin,2024-09-17,like,193f3bac-6874-46ab-9065-0dba739a3f5b,positive
5ca02aa2-a551-481b-9565-af47ed422614,a818052c-56f9-4e8e-9a2d-a57f4a7fb0a8,instagram,2024-09-24,share,09951376-b133-406f-9910-880bb4af8f3b,negative
622d5e59-5eca-4f6f-95c0-7300395abaca,28a8a238-f0d6-4089-a616-95fd0ee03bbd,instagram,2024-09-12,comment,b0e6c1d7-8726-4b9b-81a5-9b0e0f007914,neutral
8381f436-17cf-4df1-b3bb-c9101000e8d9,f9681488-0b8a-4a36-a0e5-e48389ef1d7f,twitter,2024-09-29,share,df1904e1-3baa-4045-bf25-3a2101c2a2a2,neutral
3107239a-69b0-4e37-b896-d577db7341df,77d2e91a-ea7a-42a0-b662-a9caf8c53ab1,facebook,2024-09-29,comment,98eaaf73-7168-4406-a444-15c52d2e4ae5,negative
fb770ac3-4713-42c0-91d2-5d59d1509c14,a0f11f32-fa94-4cb0-8238-0d6dc39e6c08,instagram,2024-09-26,like,6abbbeea-289b-47ac-9d07-cfdb33d2bb0c,negative
4453d0d1-7fb6-4623-aa70-f6d4a429541e,e2a8a357-4cc5-4cd0-933d-708ec388327d,linkedin,2024-09-19,comment,eddfe911-db4c-4645-8648-2c9b7287408a,positive
62da1cc6-6cf8-4fde-b3f2-21ec661279fe,c119a139-3147-472c-8587-d73505388f3c,instagram,2024-09-11,comment,d6367206-687d-49ac-b303-499f8d987659,positive
5a8dcddf-1391-4a1a-a7eb-7ad30f3a5e09,bf9e5ea4-0bfb-4e07-b73a-aa5aedd03505,twitter,2024-09-13,like,72636daf-12e3-4bf3-ae2e-0e94861e13c2,positive
509d18a8-e811-4096-9722-6f5907e053d5,28a8a238-f0d6-4089-a616-95fd0ee03bbd,instagram,2024-09-15,comment,81478dd6-e023-4b3c-a412-fb69a1990f43,neutral
18d70f8a-1fd0-4efe-822a-8bc92f1619b3,8feb0535-ba82-44c4-89e0-7a0456e6b487,linkedin,2024-09-22,comment,c592eecd-4475-443b-81e8-1c415f2d1573,negative
6b09d6ce-e5c6-4184-b376-4800960caef0,dadc03fb-bef4-4d72-96f0-676a670f5704,instagram,2024-09-28,share,24c87fb5-55f1-46ab-b2c4-439e9e135b83,neutral
394da1ef-2413-40fd-8c6c-7582ba67fe00,07ee4295-1c9a-4649-91e0-29f4d206a5cc,facebook,2024-10-07,comment,9c89d5a9-d66c-4869-91d7-92e271cae62b,positive
9f9a2b19-b8dd-4b56-bdcf-bacdc05a3a0c,981b0003-88d3-4a07-ae11-68dafa2b388f,instagram,2024-09-11,share,26e50d26-e57a-4f3b-b2f3-401c40dda6bd,positive
9ca663b2-baa2-49e9-b6f3-c15b0b950f5c,0b06f298-f1a5-4708-9014-2f7da8449ba3,instagram,2024-10-08,share,73779133-8f36-448b-9b7a-855728db0122,neutral
f4fe5866-7057-48b4-939a-a6a6613b5232,946a22fb-3ce6-4708-955e-2d0e3c4c5f27,instagram,2024-09-30,like,7e5380f6-1f62-4e4f-acd3-6ec69e40b2e2,neutral
163a9bb6-cecb-4039-a8b0-f2a78bd1533a,0e1a1155-00fd-4e16-96ad-bcc1887b272d,instagram,2024-10-06,like,8fd476d5-9052-47ae-aed2-7d6778bb03be,positive
f932a0b2-62a8-4f6a-af64-ae11fb9228be,4d66edc9-42b3-48b4-82c0-8abcca950b82,instagram,2024-10-06,like,75d955b0-fde2-41ff-ba16-3a37ce627882,negative
5a17208a-3040-4750-a0f0-5d7d7475f1bb,640681e1-2730-4b71-8148-6e9094be46f0,linkedin,2024-10-02,share,80565eae-0328-44b4-beb1-d1faa492731b,negative
1788dccd-6754-4822-a686-892aa8c20a21,4e8e12a4-fc9d-495b-8c7b-4304e9c56609,facebook,2024-09-17,share,a661682d-8045-47a1-a96a-32f2fd154144,positive
c7ab773d-1e79-432c-b568-1f71e7140f5b,8b49db26-c67e-48e9-8925-2ff94699a80f,twitter,2024-09-26,share,6dabbaa2-fb5e-42f6-9478-a9ecb50019c3,positive
18c8ea81-b379-40ba-b20d-6f63554ba830,425b3724-9b74-4187-8a16-ff399f48d2f0,instagram,2024-09-26,comment,45956d6b-6dbd-43ce-84cd-f6ebf227f904,negative
cab6dc46-d0cd-4b2b-a563-b4bce658d1c2,80ca232d-2cd9-4a85-89d5-d79b5b653ad3,linkedin,2024-09-26,like,7b88091e-9b52-4cf2-9fe7-95fd5d8ee39f,negative
abffb91d-3430-4ce9-bad1-54ac5835e771,f28f6549-f24c-4910-8b51-d7958c9dd47f,instagram,2024-10-06,share,50f489cb-12f4-4c43-8f37-e6f255f821aa,neutral
d4c789b2-aa64-42e7-9e9f-39091f2b5c24,da6ae7f5-dd45-499b-9f3d-d8c36f8a5242,facebook,2024-09-23,comment,fc5585e5-2683-47f4-9d37-2ae33bf5784a,neutral
f0f8f2fa-3d21-4aff-80e4-c6fc35e919aa,66793209-6b0f-4c5f-869a-3713965a99c5,twitter,2024-09-13,comment,24c07a98-f2dd-4bf9-bda0-458403212c4a,negative
f2c8383c-5e24-4b70-80f8-cd0340e17784,e36a7642-cd53-4c2b-a442-a3abf0d6d7ed,twitter,2024-09-26,share,651d93ea-71a1-4342-a09e-a2a152b4901a,negative
b728552a-8783-489a-a1f4-91b34fc2c45d,9fa70c4e-f403-4c5a-b12c-38802098b6c6,linkedin,2024-10-09,like,4ec11b90-6863-4f48-8823-72adc43eed78,neutral
478e04c6-0f42-44a8-ace4-21f88a667d64,dd02319f-7228-467a-a936-0fd49e1708e7,linkedin,2024-09-17,like,17c01f3e-4090-4b57-97f8-cb0173ff197d,negative
30669520-f247-43d6-a6f2-55ca33fd716a,93f19708-e09f-4272-a828-1fee2e8d06e2,facebook,2024-09-30,like,97da72e1-9d77-4627-a670-f91654015a52,neutral
ae511dc8-bb06-4ad7-9720-df0b76456ad4,4c45fc27-60ae-4175-948a-3b44c46462b8,twitter,2024-09-25,like,c7cc138b-b2ec-49e5-8ebc-0fecf42d7bf4,neutral
d4396ac4-4538-4065-9dbb-5878e46e07fc,4c45fc27-60ae-4175-948a-3b44c46462b8,twitter,2024-10-02,share,396004c1-7763-4dde-b1cc-c61fe0f6366b,positive
ccf14e49-0c83-4bd4-affe-8d2d4f71b39f,65f50646-00e4-44aa-b302-e1405543fc28,instagram,2024-10-05,share,19498026-1731-4608-ae7f-6afbbaf2c817,negative
04a4c198-2031-4bee-b17c-d9a1a507bd17,ad82ebd4-355d-4387-841a-e944904b8a09,facebook,2024-10-01,like,df83a206-35cd-49a2-9738-bd93abbb3897,neutral
c8860c17-469c-4d31-80e0-0a58a2d4b080,4a8f1532-44a2-414f-b3ef-7cdd3000a883,linkedin,2024-10-09,like,c1e78c08-d1e7-4655-9d12-590f299e7d53,positive
aa8e6e6f-64fa-4da9-8e55-c08ad6c726d1,27e47945-22f3-4634-bb03-5e13031ab651,linkedin,2024-09-16,share,3c59915b-2732-4ef3-bd4c-ecf9b119b1b6,negative
ce847fdf-6347-4e2e-9ff3-0b2f41017f63,14a66657-2301-41a5-8c3a-b8d32a4a810d,facebook,2024-10-08,share,b963e6f8-cfdb-49cc-9c83-e0be1feee39a,negative
7bb6fc94-e37c-4ca6-ba43-3b59b196b07e,66607cc5-e63c-4a7a-a6c9-91f8d77a83b1,linkedin,2024-10-01,like,4fd9640a-6a5e-499c-b626-e2da3d9b1bd4,negative
cead0478-ec16-48a7-8209-b3902b0d9ee1,54df7b84-7e1f-433c-bad3-d611d193d6dc,instagram,2024-10-08,comment,e8b38e29-239f-4c76-8ed0-b07547fa77d7,negative
c220bd99-dbdc-403a-ad81-48c0fa8bb1c6,2c2af363-46b1-460a-9ee2-c8e1f205e725,instagram,2024-10-04,comment,bae88c02-03d4-4609-bc25-dc79a518dd02,negative
dfac4051-33fe-4e5b-9f74-3feb2801c7fa,79cfc241-f182-43c6-8299-133a868fe2e9,linkedin,2024-09-20,share,b46604bf-082b-46b6-9f8e-311981b422cb,positive
90dcfc1e-c583-4940-8205-95da823c4575,b94eef4f-014e-418b-bca1-c902ad415d33,facebook,2024-09-25,like,0eb72f7f-9659-4826-ba69-291f23020e65,positive
13aaea1b-6490-4a93-9fd0-8259e05d2290,a789789d-971b-4d70-81e3-1eca479d6ea8,instagram,2024-09-16,share,a54f278c-8f7c-44ea-9c28-822a2e09e6df,positive
a790d992-02df-4476-960d-8ce19a15c487,db0976b1-42a3-4b8d-96ff-92fe547b8b86,twitter,2024-09-27,share,8f6c7c0a-6549-4f0c-80cc-41523dce1c6c,neutral
3c4bf3db-4042-46d7-a045-bd72a5f1936d,341a88a3-a960-41a9-a1a9-7c8e16f14cbc,twitter,2024-10-07,like,464705e1-083e-486f-b8cc-c4d27b148b67,neutral
b1cd35c7-a439-4238-9eb6-7222d00e4147,b488f44e-b2d5-4333-b5c4-de37cfb09d89,facebook,2024-10-04,like,45c7c5ad-d426-4dc2-8fb9-de7e7795e8b1,neutral
5f897132-b862-4609-9a82-907b385aa5a0,b11874b7-77c0-43f3-b627-6abb1a6f379b,twitter,2024-09-17,share,dab46202-535b-49f0-9a98-bbf78004bd91,negative
754715c2-8730-4e42-8f78-c50046948684,a4e130ea-3240-44ad-a9c6-8173deb9e89b,facebook,2024-10-08,share,ba2ec95f-f6f5-4db0-9d60-1f07e42e1e93,negative
ec72427d-dd77-47c2-b8a1-6fc95e7fc519,3c81c3be-477a-4911-bc35-08eebe6f48f4,instagram,2024-10-04,comment,affb7550-c31e-4ce0-a319-dcd70aeea9ab,negative
b5c0642d-0c2e-439e-bd72-1a754dde4a9e,23888d41-e823-4662-9c3d-11b976ee3a8f,twitter,2024-09-28,like,673f75f0-2acd-4064-9e05-f581bb06e2f0,negative
e708bca3-96e5-4f43-9b14-2777d94f4dcb,729f88ed-f7de-425e-a018-98d7523abd13,facebook,2024-09-20,share,644f2c50-f22a-4eb1-a08f-946d56dedb34,positive
8fd2f45a-50ee-4159-872f-015d860422fa,a9104b3b-6f96-4804-a484-06e9a60b969f,linkedin,2024-10-04,comment,c4f612d5-e7b4-4d57-ab15-f163ae1c841d,neutral
811ef651-9574-4b61-9b8a-cd8a1bf5d7aa,103c26a6-4ed5-48df-b452-e7afe89d276a,facebook,2024-10-06,like,44486f20-ed46-459b-a2d7-0ed9230c6773,neutral
ad4109fe-40e6-4f95-94b9-91a797895cd8,2eb910db-4788-4b7e-bc51-a01ec117c366,linkedin,2024-10-04,comment,bc30fa12-6018-41f0-9735-c2e2a3d30bc0,negative
1f5ba11d-ba91-43ee-ab93-40248a02cc8e,e27952fd-e3d8-46c8-b5c3-91ff829b10c3,instagram,2024-09-13,like,119b3abf-dd53-48c6-8eb5-0296702a9c5c,neutral
51297b9b-e321-4b49-843f-a2d33d777eea,97e286e6-f84b-4ccb-8232-5e890b258e87,linkedin,2024-10-08,comment,64e4a9e3-0423-4e36-ab18-7f0c87727670,negative
b94a2209-e775-4238-8673-0a55cf978c8c,c7e97aa1-739c-4c32-b0a0-6a984df96622,facebook,2024-10-07,like,2454d346-89e2-42b6-9ad4-0d650060c4af,neutral
3fabc853-451f-4449-8638-5b4328dd0bb8,31cf57b4-151d-47f2-84c9-94746d072a45,linkedin,2024-09-29,comment,62a6d40f-9169-4a61-8868-f17d12dc04be,neutral
a728304f-9bec-46fa-a660-4fbecaf014c2,c7e97aa1-739c-4c32-b0a0-6a984df96622,facebook,2024-09-19,comment,6d096cfb-8932-4cba-b418-9e7ace6095f5,neutral
6d97aad5-1087-4033-8f84-01fe26a1e0df,990c6d17-d0f1-4027-b042-3aa702bbf76d,twitter,2024-10-01,like,fb3541e4-44c3-4b21-8c0e-8696badc44ea,negative
1682a61e-748a-4012-83a9-a423868bd639,5c686b18-2116-4c6a-a3f7-428181d7d129,facebook,2024-09-20,comment,de62bbc2-72ea-47d1-af2e-4910e8ca1326,positive
dd112a02-198d-4314-a533-2238251b54f9,412d4511-64b2-4415-b0d5-94c1fbc789b7,twitter,2024-09-17,share,98fe26f2-2727-4a48-86e7-e5c660f4f1af,neutral
05e016cb-1665-4bc6-a1de-9deb043e844f,69d09547-f5b3-47fd-bd94-e602ede99aa5,instagram,2024-10-03,comment,8415ff10-27d6-4277-91cb-e1bc322f6607,neutral
493f73e3-afb8-408f-b655-d14a4b302d93,dd0476c2-136c-4b1d-ae58-5364e7b0332a,instagram,2024-09-11,comment,0f7989c6-4aff-448e-8bd8-f98d04fead92,negative
1c639e32-29ce-498d-aca8-b6b45b482935,f6cf12fb-6d4c-4146-9f0c-80a82819b1b2,twitter,2024-10-01,like,e594616b-96a4-401d-af65-368ec31e9f24,negative
7ae018f2-f010-49e5-bce0-b9e14d87d691,41a801b0-eb4f-445c-9499-244f28424e1e,instagram,2024-09-15,comment,ad0d40fd-307a-4faa-8d42-a7f051ff3652,neutral
6bff7ca9-ec35-4c4e-9fec-1c2f928f2dd3,a03b823e-2364-49ed-9867-208078c4b415,instagram,2024-09-27,like,dabc5094-4698-4391-a3c8-a3f9dd166cc1,negative
2775f91b-7d59-4b9b-9041-2b6d0dfda21f,9a22f3f3-938c-4e08-be66-06c8af2b4717,linkedin,2024-09-13,comment,aff7dcf4-c66a-4661-a2d1-06cee9f06dde,neutral
deccdab8-6589-44dd-97dd-6c6d8e2f0e9d,651145ba-682b-484f-bc6a-58f302ee9c88,facebook,2024-09-15,comment,3ddde4bd-54b2-4b7f-b598-496f2725df4e,neutral
d8c78c99-b507-4433-bade-40e124a0ae05,0e553e77-ab5c-4913-9150-58e715c1b568,instagram,2024-10-01,like,679fb900-103e-49ca-9ec1-ce97a1bc36fe,negative
2b91624b-1787-48b9-aa14-59aeb719c4d5,db0976b1-42a3-4b8d-96ff-92fe547b8b86,twitter,2024-09-19,like,be0bd384-ffe1-41f9-9a25-a9c39f6cc083,negative
3ac2d5ef-8c35-4709-a509-46a4aadcfcab,2e9ff6f9-6a43-4bd9-ac8c-b7d69598c829,facebook,2024-09-30,like,af268005-e1e2-4c76-a1ac-c5e8440b4c38,neutral
1a9864dc-f35a-4e2f-9dbf-53fb6b471f07,59c3f58a-50d9-4d88-8d3b-fdfa7097f6ea,facebook,2024-09-22,like,55a77eb1-0b05-4d27-947b-4aa7e5db3f8c,negative
2be4d43a-6142-4522-887d-54a5b0110c54,a89b5acd-cd7f-497f-90df-7a9a901988e8,facebook,2024-10-04,like,b7aa6f95-0112-419b-9663-d5d0c7324492,negative
e7764911-a999-46ed-a6ac-d515c65028a5,6ba5f8d3-4767-4a45-bfd6-590437845497,instagram,2024-09-12,like,3fe7db6b-6284-4458-b3fb-596f229daf55,positive
8ebcc38c-8496-4f72-9631-af3c75fc51b1,2e507b26-5dd0-4580-8450-6dc3bbcd6ed6,facebook,2024-09-23,like,68b1c7c2-4af8-440e-b392-333a7af9da9b,neutral
69b67cda-06ea-4dd8-9dea-e9f469f37234,820f8e43-4dfb-4e11-90a1-a0cf95d20c33,twitter,2024-09-20,like,540bae5f-18d5-4b4b-8390-954510729899,neutral
5e1e7b1d-b05f-449d-be97-17ec94186c5d,12344b4d-0dc8-4aee-8b78-283baf6b7cc3,twitter,2024-10-07,share,a4ca4bf7-1f1e-4f36-8395-7d073720a899,negative
fdf1c8d6-5c0a-4fcb-8e79-3f8e6afe7f03,39f38fd5-681b-47b6-95c4-e6c7c96075cc,facebook,2024-09-20,like,3e396099-02dd-467d-a5c0-9642a81d37e0,neutral
a25bf3a4-7ab8-431d-9f91-b44315b95e59,d2511bc7-34e9-40e2-8815-296d25e706af,twitter,2024-09-25,share,188c6ebc-f16c-4cea-9f10-64f2479d3101,negative
8529260a-8048-4ee7-97b6-39a7ee961adc,66d55155-cc29-4eb7-8756-e27dcb13fcbe,twitter,2024-09-30,comment,fbb3ca06-2380-478e-b0b4-a6ab8a4298a7,positive
1407c049-d126-46b7-a1a0-f62493322198,caaf09d6-3569-4851-837b-3197481379f8,linkedin,2024-09-12,share,26f7eeb0-7a79-4041-94fd-370c4aeb6f3a,positive
e3e9d7dc-4afd-43f5-a091-8441f2c3054e,f39421fa-1470-412d-b971-aa9492cdfcae,instagram,2024-09-21,share,dcaf37c1-c56c-4999-9853-9f4447811e8b,negative
e0b44b28-058c-4ec7-8532-d2297de94c70,0e7427e9-74c8-49ef-9a93-a97f183af12d,linkedin,2024-09-24,like,ca24e878-630c-4563-9478-5b8e0dbd7d4a,negative
a659419a-58c9-4d18-9e87-2963d003e8fe,7e29246e-8b65-44c6-a2ef-882d10da9432,facebook,2024-09-20,comment,c5ec9b44-dc94-40c6-b418-7f65caaa6e94,positive
b0b9ff5d-1f46-41db-a4cf-a8928c1e3a29,a789789d-971b-4d70-81e3-1eca479d6ea8,facebook,2024-09-10,comment,eb35f843-9415-44d6-9840-247a4c2222d1,neutral
202b71bc-65dc-4c9f-93ec-5faffa8248bd,d6a4ed5a-17e8-4551-9da8-280a36072995,linkedin,2024-09-25,like,90b12c60-f77a-465b-9b93-c81747d19890,neutral
b8624f9f-3de1-43db-92ab-cf1d54e69050,e067c28e-977b-4b55-a13d-e8e0f2bea6a8,facebook,2024-10-07,like,d57edaa8-f58d-42fe-a498-d554842f91a6,positive
1708954e-8315-4834-8a3b-c6c545e9f6eb,d354f71a-f6f9-44ec-9587-bd28e7e30894,linkedin,2024-09-10,like,5cbaeb26-327a-4fab-9e90-b2669af8cbd1,positive
670f830a-e5ec-4dea-9ea7-46ed43c5f3bf,bdf35664-fa23-48c0-a470-c290e7a28327,facebook,2024-09-27,comment,8b14307f-43d8-4d57-b206-19ea759f4d52,negative
78068a24-9a9b-48ea-9d29-ff2cd6b9dcf3,58f82ed8-3bd2-4935-96d1-8b7847be0e24,facebook,2024-09-27,share,d408297b-e8e3-4710-949f-9be27f820627,positive
41b324dd-08b1-494b-8dff-0d9f98dfcc1e,e103df5f-c409-4cb5-8a3b-74dfb0993c9c,twitter,2024-09-12,comment,466ca69f-e873-42c9-a11d-782c8667cf80,positive
4c75b602-13bf-4cd5-af97-58cb15a3df72,3763cd05-11df-4d21-972d-9a73a90aae71,twitter,2024-09-24,comment,adb91795-5d80-489f-8ced-176780600cd7,negative
7da27a3d-909c-4911-a518-11f585b7196e,cf449193-99a0-4909-aa31-226eee7884f7,linkedin,2024-10-08,share,e8160ef5-bddf-4c05-8540-d084b1a8fe8b,negative
c39ed6ba-8abd-4af5-97f6-a07b4ebe0e6d,79147bac-0992-4be0-abcf-8b82460c76a2,linkedin,2024-09-23,comment,d0ce56db-1e0c-45da-a582-62a9ff99da3f,negative
4d44fc15-c886-402a-be20-6166d2a1e789,432e5b44-1778-450b-94bb-53fc4061fb8c,linkedin,2024-10-01,like,0024c240-cf81-4bb3-9cef-ac4bd2a19593,negative
d462a716-78c5-4f5c-9828-a01b6c533d6a,70ec2766-1534-4f3a-8792-33487d321b79,twitter,2024-10-03,comment,9732118e-f899-4cd9-ab99-8db0f671250c,neutral
c13ed9db-54f3-47ee-b6d1-067f653c238b,cd46c455-0355-4391-a8c7-fe51d1c6d261,facebook,2024-09-10,like,35cf8d4b-bd57-40d8-b267-e55a7acc42fa,neutral
7f399746-0953-4515-ab95-ee78f93ffea0,d5e34482-13af-4714-9471-b44cd9df73bc,linkedin,2024-10-07,like,6dd6b327-3083-4c8a-a12d-671ea1f5773f,neutral
d06f2f12-17f0-44e9-8fa1-5214a85cdb62,e8f89d46-a46a-4291-963f-be766b009da3,twitter,2024-09-28,share,36dc842e-4429-46bf-9158-ff539afe4097,neutral
0e222b8c-c43d-40ac-aad0-04c129b65dcc,d49de3d3-3acb-482f-b276-099f7e5be9c2,facebook,2024-09-17,comment,a54b4db7-f289-43a9-8ea8-4e1d9be92e50,neutral
c94667ea-a5d8-472d-b51b-5000a200ad09,865c502d-9a38-4c67-a4a1-11bc992ed6f8,linkedin,2024-10-04,like,24c7fda8-dcfd-4c69-bc5c-b59bf8c8c5d7,positive
a383051f-4ba1-4f36-9e40-e31196f3cc2f,e3db4cf2-62a4-49d2-ba97-a9b8e696aa87,linkedin,2024-10-03,comment,190dd806-4dd0-4487-b84c-e6ed27b70bf0,neutral
1445af36-a2ff-4280-9f0b-31c7419b3b85,f1998f89-159b-4c17-a67f-cebe5a1a4002,linkedin,2024-09-26,share,cf88f2ba-d226-4451-83eb-a735ba4ec97f,neutral
1f662617-ccea-461e-a1f0-6b8b21670cba,9c5b3cda-a00b-4301-a54a-f3ac7dc4697a,facebook,2024-09-27,like,eae81180-bdc3-4f79-98c1-2964285686ee,neutral
952432af-9713-414b-b6b5-8dcf3032e2d7,db4a5078-7cfc-4b99-9652-017979c70afe,linkedin,2024-10-08,comment,b218182d-e6b7-4abc-8ece-4178e1795e18,neutral
84abee7b-ee20-431c-af37-46b5573de174,df9c4514-0257-4b1e-8b47-cef2d5ffae5b,instagram,2024-09-11,share,3862d7eb-b48c-485f-b11b-1c2d44807017,neutral
